region_code,region_name,country_code,country_name_sv,year,reference_date,published_count,population_denominator,pct_all_residents,status,geographic_level,source_url
1730,Eda,CL,Chile,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CO,Colombia,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CR,Costa Rica,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CY,Cypern,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,DK,Danmark,2025,2025-12-31,34.000000,8289.000000,0.410182,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CD,Demokratiska republiken Kongo,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,DJ,Djibouti,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,DM,Dominica,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,DO,Dominikanska republiken,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,EC,Ecuador,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,EG,Egypten,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GQ,Ekvatorialguinea,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SV,El Salvador,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CI,Elfenbenskusten,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ER,Eritrea,2025,2025-12-31,18.000000,8289.000000,0.217155,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,EE,Estland,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SZ,Eswatini,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ET,Etiopien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,FJ,Fiji,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PH,Filippinerna,2025,2025-12-31,28.000000,8289.000000,0.337797,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,FI,Finland,2025,2025-12-31,25.000000,8289.000000,0.301605,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,FR,Frankrike,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,AE,Förenade Arabemiraten,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GB,Förenade kungariket (Storbritannien och Nordirland),2025,2025-12-31,17.000000,8289.000000,0.205091,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,US,Förenta staterna (USA),2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GA,Gabon,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GM,Gambia,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GE,Georgien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GH,Ghana,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GR,Grekland,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GD,Grenada,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GT,Guatemala,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GN,Guinea,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GW,Guinea-Bissau,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,GY,Guyana,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,HT,Haiti,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,HN,Honduras,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,HK,Hongkong,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IN,Indien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ID,Indonesien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IQ,Irak,2025,2025-12-31,83.000000,8289.000000,1.001327,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IR,Iran,2025,2025-12-31,17.000000,8289.000000,0.205091,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IE,Irland,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IS,Island,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IL,Israel,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,IT,Italien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,JM,Jamaica,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,JP,Japan,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,YE,Jemen,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,JO,Jordanien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,YU,Jugoslavien,2025,2025-12-31,10.000000,8289.000000,0.120642,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KH,Kambodja,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CM,Kamerun,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CA,Kanada,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CV,Kap Verde,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KZ,Kazakstan,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KE,Kenya,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CN,Kina,2025,2025-12-31,16.000000,8289.000000,0.193027,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KG,Kirgizistan,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CG,Kongo,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,XK,Kosovo,2025,2025-12-31,34.000000,8289.000000,0.410182,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,HR,Kroatien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CU,Kuba,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KW,Kuwait,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LA,Laos,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LS,Lesotho,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LV,Lettland,2025,2025-12-31,15.000000,8289.000000,0.180963,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LB,Libanon,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LR,Liberia,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LY,Libyen,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LT,Litauen,2025,2025-12-31,87.000000,8289.000000,1.049584,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LU,Luxemburg,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MG,Madagaskar,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MW,Malawi,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MY,Malaysia,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MV,Maldiverna,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ML,Mali,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MT,Malta,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MA,Marocko,2025,2025-12-31,21.000000,8289.000000,0.253348,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MR,Mauretanien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MU,Mauritius,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MX,Mexiko,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MZ,Moçambique,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MD,Moldavien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MC,Monaco,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MN,Mongoliet,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ME,Montenegro,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MM,Myanmar,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NA,Namibia,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NL,Nederländerna,2025,2025-12-31,67.000000,8289.000000,0.808300,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NP,Nepal,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NI,Nicaragua,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NE,Niger,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NG,Nigeria,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KP,Nordkorea,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,MK,Nordmakedonien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NO,Norge,2025,2025-12-31,1079.000000,8289.000000,13.017252,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,NZ,Nya Zeeland,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,OM,Oman,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PK,Pakistan,2025,2025-12-31,101.000000,8289.000000,1.218482,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PS,Palestina,2025,2025-12-31,14.000000,8289.000000,0.168899,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PA,Panama,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PG,Papua Nya Guinea,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PY,Paraguay,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PE,Peru,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PL,Polen,2025,2025-12-31,48.000000,8289.000000,0.579081,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,PT,Portugal,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,QA,Qatar,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,RO,Rumänien,2025,2025-12-31,18.000000,8289.000000,0.217155,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,RW,Rwanda,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,RU,Ryssland,2025,2025-12-31,10.000000,8289.000000,0.120642,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LC,Saint Lucia,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,VC,Saint Vincent och Grenadinerna,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,WS,Samoa,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ST,Sao Tomé och Principe,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SA,Saudiarabien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CH,Schweiz,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SN,Senegal,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,RS,Serbien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,CS,Serbien och Montenegro,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SC,Seychellerna,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SL,Sierra Leone,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SG,Singapore,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SK,Slovakien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SI,Slovenien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SO,Somalia,2025,2025-12-31,25.000000,8289.000000,0.301605,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SU,Sovjetunionen,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ES,Spanien,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,LK,Sri Lanka,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SD,Sudan,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SR,Surinam,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SE,Sverige,2025,2025-12-31,5992.000000,8289.000000,72.288575,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,ZA,Sydafrika,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,KR,Sydkorea,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SS,Sydsudan,2025,2025-12-31,,8289.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
1730,Eda,SY,Syrien,2025,2025-12-31,84.000000,8289.000000,1.013391,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
