region_code,region_name,geographic_level,birth_group_code,birth_group_name,reference_date,published_cell_subtotal,population_denominator,pct_published_subtotal,published_country_count,missing_country_count,member_count,status,missing_country_codes,source_url,classification_url
1980,Västerås,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,131695.000000,161240,81.676383,42,2,44,published_cell_subtotal,MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1980,Västerås,municipality,REG_AMERICAS,América,2025-12-31,2160.000000,161240,1.339618,15,19,34,published_cell_subtotal,BS;BB;BZ;BM;CR;DM;DO;GD;GT;GY;HT;HN;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1980,Västerås,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,331.000000,161240,0.205284,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1980,Västerås,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,1829.000000,161240,1.134334,13,18,31,published_cell_subtotal,BS;BB;BZ;CR;DM;DO;GD;GT;GY;HT;HN;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1980,Västerås,municipality,REG_OCEANIA,Oceanía,2025-12-31,68.000000,161240,0.042173,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1980,Västerås,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,254.000000,161240,0.157529,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,2026.000000,22600,8.964602,27,114,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;CF;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;YE;JO;KH;CA;CV;KZ;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MM;NA;NI;NE;KP;NZ;OM;PK;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;LK;SR;ZA;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_AFRICA,África,2025-12-31,570.000000,22600,2.522124,8,45,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CV;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_ASIA,Asia,2025-12-31,1394.000000,22600,6.168142,16,32,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MM;KP;OM;PK;QA;SG;LK;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,904.000000,22600,4.000000,20,23,43,published_cell_subtotal,AL;BY;BE;FR;GR;IE;IS;IT;XK;HR;LU;MT;MD;MC;ME;PT;CH;RS;CS;SK;SI;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,20357.000000,22600,90.075221,21,23,44,published_cell_subtotal,AL;BY;BE;FR;GR;IE;IS;IT;XK;HR;LU;MT;MD;MC;ME;PT;CH;RS;CS;SK;SI;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_AMERICAS,América,2025-12-31,62.000000,22600,0.274336,3,31,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,32.000000,22600,0.141593,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,30.000000,22600,0.132743,2,29,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_OCEANIA,Oceanía,2025-12-31,,22600,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1981,Sala,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,227.000000,22600,1.004425,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1996.000000,12915,15.454897,26,115,141,published_cell_subtotal,DZ;AO;AR;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BF;CF;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SD;SR;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_AFRICA,África,2025-12-31,440.000000,12915,3.406891,7,46,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;CG;LS;LR;LY;MG;MW;ML;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SD;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_ASIA,Asia,2025-12-31,1481.000000,12915,11.467286,15,33,48,published_cell_subtotal,AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;PK;QA;SG;KR;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1245.000000,12915,9.639954,17,26,43,published_cell_subtotal,AL;BY;BE;EE;FR;IE;IS;IT;XK;HR;LV;LU;MT;MD;MC;ME;NL;MK;PT;CH;CS;SK;SI;CZ;QT;HU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,10626.000000,12915,82.276423,18,26,44,published_cell_subtotal,AL;BY;BE;EE;FR;IE;IS;IT;XK;HR;LV;LU;MT;MD;MC;ME;NL;MK;PT;CH;CS;SK;SI;CZ;QT;HU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_AMERICAS,América,2025-12-31,75.000000,12915,0.580720,4,30,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,16.000000,12915,0.123887,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,59.000000,12915,0.456833,3,28,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_OCEANIA,Oceanía,2025-12-31,,12915,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1982,Fagersta,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,298.000000,12915,2.307395,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,2783.000000,25610,10.866849,28,113,141,published_cell_subtotal,DZ;AO;AR;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;CF;CR;CY;DJ;DM;DO;EC;EG;GQ;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LR;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PA;PG;PY;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;LK;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TM;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_AFRICA,África,2025-12-31,774.000000,25610,3.022257,9,44,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;ZA;SS;TZ;TD;TG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_ASIA,Asia,2025-12-31,1832.000000,25610,7.153456,13,35,48,published_cell_subtotal,AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;PK;QA;SA;SG;LK;KR;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,2461.000000,25610,9.609528,27,16,43,published_cell_subtotal,BY;BE;BG;FR;IE;IS;LU;MT;MD;MC;ME;PT;CH;SK;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,22557.000000,25610,88.078875,28,16,44,published_cell_subtotal,BY;BE;BG;FR;IE;IS;LU;MT;MD;MC;ME;PT;CH;SK;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_AMERICAS,América,2025-12-31,164.000000,25610,0.640375,5,29,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CR;DM;DO;EC;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,32.000000,25610,0.124951,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,132.000000,25610,0.515424,4,27,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CR;DM;DO;EC;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_OCEANIA,Oceanía,2025-12-31,13.000000,25610,0.050761,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1983,Köping,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,289.000000,25610,1.128465,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1064.000000,13929,7.638739,19,122,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;BI;CF;CR;CY;DJ;DM;DO;EC;EG;GQ;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KE;CN;KG;CG;CU;KW;LA;LS;LB;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;LK;SD;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_AFRICA,África,2025-12-31,198.000000,13929,1.421495,4,49,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SD;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_ASIA,Asia,2025-12-31,722.000000,13929,5.183430,11,37,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;JP;YE;JO;KH;KZ;CN;KG;KW;LA;LB;MY;MV;MN;MM;NP;KP;OM;QA;SA;SG;LK;KR;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,788.000000,13929,5.657262,21,22,43,published_cell_subtotal,AL;BY;BE;BG;FR;IE;IS;IT;LU;MT;MD;MC;ME;MK;PT;RO;CH;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,12651.000000,13929,90.824898,22,22,44,published_cell_subtotal,AL;BY;BE;BG;FR;IE;IS;IT;LU;MT;MD;MC;ME;MK;PT;RO;CH;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_AMERICAS,América,2025-12-31,144.000000,13929,1.033814,4,30,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CR;DM;DO;EC;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,13.000000,13929,0.093330,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,131.000000,13929,0.940484,3,28,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CR;DM;DO;EC;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_OCEANIA,Oceanía,2025-12-31,,13929,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1984,Arboga,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,213.000000,13929,1.529184,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_NON_EUROPE,Fuera de Europa,2025-12-31,23849.000000,286043,8.337558,85,56,141,published_cell_subtotal,AO;BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;DM;GQ;CI;SZ;FJ;GA;GD;GN;GW;GY;HT;HN;HK;JM;KH;CV;LA;LS;MG;MW;MV;ML;MR;MZ;NA;NI;NE;KP;OM;PG;PY;QA;LC;VC;WS;ST;SC;SG;SR;TJ;TD;TG;TO;TT;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_AFRICA,África,2025-12-31,6924.000000,286043,2.420615,29,24,53,published_cell_subtotal,AO;BJ;BW;BF;CF;GQ;CI;SZ;GA;GN;GW;CV;LS;MG;MW;ML;MR;MZ;NA;NE;ST;SC;TD;TG,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_ASIA,Asia,2025-12-31,15210.000000,286043,5.317382,36,12,48,published_cell_subtotal,BH;BT;HK;KH;LA;MV;KP;OM;QA;SG;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,13514.000000,286043,4.724465,38,5,43,published_cell_subtotal,LU;MT;MC;ME;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_EUROPE,Europa (incluye Suecia),2025-12-31,261958.000000,286043,91.579937,39,5,44,published_cell_subtotal,LU;MT;MC;ME;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_AMERICAS,América,2025-12-31,1568.000000,286043,0.548169,18,16,34,published_cell_subtotal,BS;BB;BZ;BM;DM;GD;GY;HT;HN;JM;NI;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,490.000000,286043,0.171303,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,1078.000000,286043,0.376866,16,15,31,published_cell_subtotal,BS;BB;BZ;DM;GD;GY;HT;HN;JM;NI;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_OCEANIA,Oceanía,2025-12-31,147.000000,286043,0.051391,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
20,Dalarnas län,county,REG_UNASSIGNED,Sin asignación continental,2025-12-31,261.000000,286043,0.091245,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
2021,Vansbro,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,293.000000,6741,4.346536,7,134,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;BI;CF;CL;CO;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;ET;FJ;AE;US;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;IN;ID;IR;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KE;CN;KG;CG;CU;KW;LA;LS;LB;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PS;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;SO;LK;SD;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
2021,Vansbro,municipality,REG_AFRICA,África,2025-12-31,35.000000,6741,0.519211,1,52,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;ET;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SO;SD;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
