region_code,region_name,level,category_code,category_name,source_category_code,published_count,population_denominator,pct_all_residents,reference_date,source_url
0191,Sigtuna,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4558,53365,8.541179,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0191,Sigtuna,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,20776,53365,38.931884,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0192,Nynäshamn,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,6437,30610,21.029075,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0192,Nynäshamn,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1864,30610,6.089513,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0192,Nynäshamn,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2612,30610,8.533159,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0192,Nynäshamn,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,19696,30610,64.344985,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
03,Uppsala län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,82876,410575,20.185350,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
03,Uppsala län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,25284,410575,6.158193,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
03,Uppsala län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,34517,410575,8.406990,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
03,Uppsala län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,267898,410575,65.249467,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0305,Håbo,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4171,23252,17.938242,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0305,Håbo,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1465,23252,6.300533,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0305,Håbo,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2335,23252,10.042147,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0305,Håbo,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,15284,23252,65.731980,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0319,Älvkarleby,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1396,9573,14.582680,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0319,Älvkarleby,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,455,9573,4.752951,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0319,Älvkarleby,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,629,9573,6.570563,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0319,Älvkarleby,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7096,9573,74.125144,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0330,Knivsta,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3928,21733,18.073897,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0330,Knivsta,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1075,21733,4.946395,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0330,Knivsta,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2244,21733,10.325312,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0330,Knivsta,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,14483,21733,66.640593,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0331,Heby,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1909,14275,13.373030,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0331,Heby,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,493,14275,3.453590,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0331,Heby,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,940,14275,6.584939,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0331,Heby,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10930,14275,76.567426,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0360,Tierp,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2682,21028,12.754423,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0360,Tierp,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,807,21028,3.837740,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0360,Tierp,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1317,21028,6.263078,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0360,Tierp,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,16226,21028,77.163782,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0380,Uppsala,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,58138,249726,23.280716,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0380,Uppsala,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,17380,249726,6.959628,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0380,Uppsala,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,21890,249726,8.765607,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0380,Uppsala,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,152319,249726,60.994450,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0381,Enköping,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,8409,48804,17.230145,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0381,Enköping,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2989,48804,6.124498,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0381,Enköping,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3708,48804,7.597738,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0381,Enköping,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,33702,48804,69.055815,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0382,Östhammar,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2242,22181,10.107750,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0382,Östhammar,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,623,22181,2.808710,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0382,Östhammar,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1455,22181,6.559668,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0382,Östhammar,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,17858,22181,80.510347,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
04,Södermanlands län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,62034,300440,20.647717,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
04,Södermanlands län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,23075,300440,7.680402,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
04,Södermanlands län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,23777,300440,7.914059,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
04,Södermanlands län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,191551,300440,63.756823,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0428,Vingåker,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1143,8666,13.189476,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0428,Vingåker,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,320,8666,3.692592,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0428,Vingåker,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,588,8666,6.785137,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0428,Vingåker,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6611,8666,76.286637,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0461,Gnesta,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1557,11343,13.726527,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0461,Gnesta,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,453,11343,3.993652,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0461,Gnesta,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1054,11343,9.292074,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0461,Gnesta,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8278,11343,72.978930,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0480,Nyköping,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,9790,58310,16.789573,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0480,Nyköping,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,3471,58310,5.952667,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0480,Nyköping,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4364,58310,7.484137,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0480,Nyköping,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,40685,58310,69.773624,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0481,Oxelösund,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2471,11962,20.657081,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0481,Oxelösund,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,801,11962,6.696205,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0481,Oxelösund,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,965,11962,8.067213,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0481,Oxelösund,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7723,11962,64.562782,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0482,Flen,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3231,15095,21.404439,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0482,Flen,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1154,15095,7.644916,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0482,Flen,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1041,15095,6.896323,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0482,Flen,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9672,15095,64.074197,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0483,Katrineholm,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,6522,33984,19.191384,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0483,Katrineholm,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2554,33984,7.515301,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0483,Katrineholm,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2288,33984,6.732580,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0483,Katrineholm,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,22624,33984,66.572505,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0484,Eskilstuna,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,28589,106789,26.771484,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0484,Eskilstuna,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,11540,106789,10.806356,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0484,Eskilstuna,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,8591,106789,8.044836,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0484,Eskilstuna,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,58066,106789,54.374514,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0486,Strängnäs,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,6597,39387,16.749181,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0486,Strängnäs,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2047,39387,5.197146,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0486,Strängnäs,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3497,39387,8.878564,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0486,Strängnäs,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,27245,39387,69.172570,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0488,Trosa,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2138,14900,14.348993,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0488,Trosa,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,741,14900,4.973154,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0488,Trosa,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1375,14900,9.228188,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0488,Trosa,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10647,14900,71.456376,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
05,Östergötlands län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,81924,472529,17.337349,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
05,Östergötlands län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,27728,472529,5.868000,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
05,Östergötlands län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,30376,472529,6.428389,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
05,Östergötlands län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,332498,472529,70.365628,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0509,Ödeshög,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,588,5221,11.262210,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0509,Ödeshög,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,158,5221,3.026240,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0509,Ödeshög,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,235,5221,4.501053,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0509,Ödeshög,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,4241,5221,81.229649,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0512,Ydre,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,376,3619,10.389610,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0512,Ydre,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,54,3619,1.492125,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0512,Ydre,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,185,3619,5.111909,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0512,Ydre,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,3006,3619,83.061619,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0513,Kinda,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,951,9924,9.582830,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0513,Kinda,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,211,9924,2.126159,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0513,Kinda,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,443,9924,4.463926,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0513,Kinda,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8319,9924,83.827086,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0560,Boxholm,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,554,5451,10.163273,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0560,Boxholm,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,159,5451,2.916896,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0560,Boxholm,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,226,5451,4.146028,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0560,Boxholm,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,4511,5451,82.755458,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0561,Åtvidaberg,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,951,11490,8.276762,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0561,Åtvidaberg,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,221,11490,1.923412,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0561,Åtvidaberg,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,531,11490,4.621410,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0561,Åtvidaberg,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9788,11490,85.187119,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0562,Finspång,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3593,21502,16.710073,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0562,Finspång,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1044,21502,4.855362,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
