district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,svmp_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
01260202,Hammartorp,Huddinge,Stockholm,2026,2025,13.90583340192776,47.38461538461539,299,98,65,975,245.973501,1768.8512,high_coverage,provisional
01260203,Trångsund centrum,Huddinge,Stockholm,2026,2025,19.017286162760534,50.04428697962799,373,145,47,1129,394.913101,2076.600718,high_coverage,provisional
01260204,Stortorp,Huddinge,Stockholm,2026,2025,7.774207255517885,37.46425166825548,270,50,73,1049,145.990329,1877.880589,high_coverage,provisional
01260205,Västra Skogås norra,Huddinge,Stockholm,2026,2025,26.860483806668768,59.5959595959596,304,129,39,792,497.886338,1853.601527,high_coverage,provisional
01260206,Västra Skogås centrum,Huddinge,Stockholm,2026,2025,36.662167270885355,71.41162514827995,362,212,28,843,751.899977,2050.887967,high_coverage,provisional
01260207,Västra Skogås västra,Huddinge,Stockholm,2026,2025,32.15407659712772,70.37643207855974,252,156,22,611,530.351386,1649.406365,high_coverage,provisional
01260208,Västra Skogås södra,Huddinge,Stockholm,2026,2025,31.111417658125138,59.77653631284916,196,94,31,537,438.932426,1410.840325,high_coverage,provisional
01260209,Östra Skogås centrala,Huddinge,Stockholm,2026,2025,15.945847767822949,50.75187969924812,278,77,50,798,239.93941,1504.714039,high_coverage,provisional
01260210,Östra Skogås norra,Huddinge,Stockholm,2026,2025,12.895993904766375,46.36614535418583,317,106,81,1087,243.961949,1891.765387,high_coverage,provisional
01260211,Östra Skogås södra,Huddinge,Stockholm,2026,2025,10.732723516953053,45.34769833496572,305,89,69,1021,191.774561,1786.821031,high_coverage,provisional
01260212,Fållan-Nytorp,Huddinge,Stockholm,2026,2025,8.03995308460346,37.114197530864196,298,84,99,1296,171.151546,2128.762994,high_coverage,provisional
01260213,Sjöängen,Huddinge,Stockholm,2026,2025,6.105560632404698,28.763183125599234,192,34,74,1043,102.98838,1686.79645,high_coverage,provisional
01260214,Länna,Huddinge,Stockholm,2026,2025,14.241477863465626,34.147952443857335,369,98,50,1514,433.074962,3040.941159,high_coverage,provisional
01260301,Smista östra,Huddinge,Stockholm,2026,2025,13.435748512433998,38.608695652173914,288,101,55,1150,279.973808,2083.797622,high_coverage,provisional
01260302,Segeltorp centrum,Huddinge,Stockholm,2026,2025,6.49024250121789,44.41340782122905,290,67,120,1074,114.998378,1771.865658,high_coverage,provisional
01260303,Kråkvik-Kungens kurva,Huddinge,Stockholm,2026,2025,12.60384104122048,39.969834087481146,336,102,92,1326,312.98145,2483.222765,high_coverage,provisional
01260304,Vårby gård östra,Huddinge,Stockholm,2026,2025,41.41486770621761,81.60200250312892,377,264,11,799,818.933993,1977.391305,high_coverage,provisional
01260305,Vårby gård centrum,Huddinge,Stockholm,2026,2025,29.8404255230484,80.15978695073235,324,256,22,751,560.324506,1877.736313,high_coverage,provisional
01260306,Vårby gård,Huddinge,Stockholm,2026,2025,31.08963518068427,70.72368421052632,263,137,30,608,944.866397,3039.168493,high_coverage,provisional
01260307,Haga,Huddinge,Stockholm,2026,2025,42.80503965266062,70.62228654124458,270,182,36,691,680.132595,1588.907756,high_coverage,provisional
01260308,Myrstuguberget,Huddinge,Stockholm,2026,2025,29.891702006162497,64.29906542056075,206,114,24,535,356.021044,1191.036375,high_coverage,provisional
01260309,Utsälje centrala,Huddinge,Stockholm,2026,2025,6.972399727363075,40.72216649949849,300,56,50,997,111.008791,1592.117425,high_coverage,provisional
01260310,Utsälje,Huddinge,Stockholm,2026,2025,8.582779755069442,31.582786287381474,265,70,98,1371,195.055256,2272.634992,high_coverage,provisional
01260311,Juringe,Huddinge,Stockholm,2026,2025,12.787281716144445,36.757775683317625,243,80,67,1061,238.938694,1868.565183,high_coverage,provisional
01260312,Smista västra,Huddinge,Stockholm,2026,2025,14.763339713662827,42.29390681003584,238,80,36,837,233.12516,1579.081458,high_coverage,provisional
01260313,Vårby gård västra,Huddinge,Stockholm,2026,2025,30.701347019048054,80.66115702479338,281,188,19,605,186.286598,606.770113,high_coverage,provisional
01260402,Grantorp norra,Huddinge,Stockholm,2026,2025,44.45965991358753,83.54978354978356,310,239,30,693,477.126222,1073.166603,high_coverage,provisional
01260403,Grantorp östra,Huddinge,Stockholm,2026,2025,41.45325730044189,67.37012987012987,244,146,25,616,859.922998,2074.440114,high_coverage,provisional
01260404,Flemingsberg norra,Huddinge,Stockholm,2026,2025,45.1064154019303,75.11520737327189,191,116,19,434,1171.631398,2597.482836,high_coverage,provisional
01260405,Visättra östra,Huddinge,Stockholm,2026,2025,40.83728097945994,71.6923076923077,260,173,33,650,728.102457,1782.935689,high_coverage,provisional
01260406,Visättra västra,Huddinge,Stockholm,2026,2025,38.305572821448685,73.84428223844282,301,269,37,822,718.817543,1876.535162,high_coverage,provisional
01260407,Visättra,Huddinge,Stockholm,2026,2025,30.235077060873756,66.8261562998405,192,173,54,627,836.925654,2768.061918,high_coverage,provisional
01260408,Kästa,Huddinge,Stockholm,2026,2025,21.398312641879475,56.41025641025641,242,102,30,663,300.107053,1402.47999,high_coverage,provisional
01260409,Flemingsberg södra,Huddinge,Stockholm,2026,2025,46.503402071646974,71.33917396745933,193,287,90,799,403.356506,867.369887,high_coverage,provisional
01260410,Visättra-Björnkulla,Huddinge,Stockholm,2026,2025,29.826969348199555,65.50218340611353,157,125,18,458,104.302259,349.691106,high_coverage,provisional
01260411,Glömsta södra,Huddinge,Stockholm,2026,2025,16.094684524924187,40.305522914218564,191,105,47,851,382.100542,2374.079103,high_coverage,provisional
01260412,Glömsta norra,Huddinge,Stockholm,2026,2025,17.83201013250274,39.92248062015504,211,73,25,774,165.575339,928.52874,high_coverage,provisional
01270001,N Lanthem,Botkyrka,Stockholm,2026,2025,12.136516950360795,34.7953216374269,140,26,72,684,203.648181,1677.978796,high_coverage,provisional
01270002,Tullinge C,Botkyrka,Stockholm,2026,2025,12.413102258053366,47.59556103575832,264,74,48,811,105.515093,850.029999,high_coverage,provisional
01270003,Ö Tullingeberg,Botkyrka,Stockholm,2026,2025,14.99692919157101,48.504672897196265,346,129,44,1070,260.331872,1735.901188,high_coverage,provisional
01270004,Tullinge Parkhem,Botkyrka,Stockholm,2026,2025,8.254033533645432,35.35598705501618,293,65,79,1236,167.571373,2030.175578,high_coverage,provisional
01270005,G:a Tullingeberg,Botkyrka,Stockholm,2026,2025,11.01242645070869,46.16935483870968,309,84,65,992,192.217617,1745.461074,high_coverage,provisional
01270006,Tullinge Gård,Botkyrka,Stockholm,2026,2025,10.044681987355819,47.89156626506024,208,56,54,664,109.728459,1092.403514,high_coverage,provisional
01270007,Banslätt/Römossen,Botkyrka,Stockholm,2026,2025,10.774575374779605,47.14548802946593,357,78,77,1086,167.121012,1551.068197,high_coverage,provisional
01270008,Tullingeskog,Botkyrka,Stockholm,2026,2025,7.930065860863789,38.64678899082569,232,35,70,872,126.143731,1590.702186,high_coverage,provisional
01270009,Riksten N,Botkyrka,Stockholm,2026,2025,14.478229923232139,41.04938271604938,231,121,47,972,286.669561,1980.004203,high_coverage,provisional
01270010,S Lanthem,Botkyrka,Stockholm,2026,2025,5.914025484035649,33.473684210526315,195,42,81,950,98.488479,1665.337413,high_coverage,provisional
01270011,Tullinge Villastad N,Botkyrka,Stockholm,2026,2025,9.215070104142098,37.73928896991796,275,57,82,1097,167.155491,1813.936184,high_coverage,provisional
01270012,Tullinge Villastad S,Botkyrka,Stockholm,2026,2025,13.92860398486076,37.6657824933687,185,39,60,754,197.508382,1418.005582,high_coverage,provisional
01270013,Riksten S,Botkyrka,Stockholm,2026,2025,11.759353075805238,36.345966958211854,240,81,53,1029,295.706062,2514.645662,high_coverage,provisional
01270020,Segersjö,Botkyrka,Stockholm,2026,2025,11.116470710125858,46.50837988826816,229,73,31,716,136.949771,1231.953689,high_coverage,provisional
01270021,Kvarnsjön,Botkyrka,Stockholm,2026,2025,16.78760864444499,36.76633444075305,217,86,29,903,345.727632,2059.421561,high_coverage,provisional
01270022,Tumba C,Botkyrka,Stockholm,2026,2025,24.081346345173596,51.95402298850575,283,110,59,870,408.973203,1698.298746,high_coverage,provisional
01270023,Broängen,Botkyrka,Stockholm,2026,2025,16.326970531642274,42.564655172413794,248,97,50,928,266.88581,1634.631541,high_coverage,provisional
01270024,Uttran,Botkyrka,Stockholm,2026,2025,10.177223427491782,31.870229007633586,231,46,57,1048,132.683705,1303.731867,high_coverage,provisional
01270025,Kassmyra,Botkyrka,Stockholm,2026,2025,17.82997188833848,45.47085201793722,335,127,45,1115,383.182329,2149.091044,high_coverage,provisional
01270026,Skäcklinge,Botkyrka,Stockholm,2026,2025,19.59847080089755,45.17345399698341,425,136,38,1326,535.454836,2732.12559,high_coverage,provisional
01270028,Storvreten V,Botkyrka,Stockholm,2026,2025,35.400154907266135,68.21026282853568,300,211,34,799,843.634561,2383.138049,high_coverage,provisional
01270029,Storvreten S,Botkyrka,Stockholm,2026,2025,30.800131900890715,64.0864086408641,433,239,40,1111,862.966699,2801.827933,high_coverage,provisional
01270030,Storvreten Ö,Botkyrka,Stockholm,2026,2025,31.388800234978046,63.901018922852984,272,145,22,687,597.98072,1905.076701,high_coverage,provisional
01270031,Vretarna/Tumba bruk,Botkyrka,Stockholm,2026,2025,16.6255983915046,49.560632688927946,372,131,61,1138,377.04935,2267.884386,high_coverage,provisional
01270032,Tuna,Botkyrka,Stockholm,2026,2025,24.99051284267522,58.91276864728192,295,143,28,791,351.325302,1405.834703,high_coverage,provisional
01270033,Nackdala/Solhöjden,Botkyrka,Stockholm,2026,2025,20.552627619045357,50.201207243460765,352,101,46,994,465.498213,2264.908515,high_coverage,provisional
01270034,Kulturen Tumba Park,Botkyrka,Stockholm,2026,2025,19.895472611107245,47.391304347826086,223,64,40,690,395.505533,1987.917255,high_coverage,provisional
01270035,Vårsta C/Bremora,Botkyrka,Stockholm,2026,2025,9.810834193649713,40.79915878023134,276,68,44,951,66.856869,681.459575,high_coverage,provisional
01270036,Grödinge Landsbygd,Botkyrka,Stockholm,2026,2025,6.974813079577511,25.450274079874706,207,50,68,1277,230.756628,3308.427414,high_coverage,provisional
01270037,Vårsta/Malmtorp/Slättmalm,Botkyrka,Stockholm,2026,2025,9.459040188053532,25.951557093425606,101,31,18,578,58.255286,615.868892,high_coverage,provisional
01270041,Albydalen V Småhus S,Botkyrka,Stockholm,2026,2025,38.79024059599228,71.79802955665025,411,151,21,812,774.681336,1997.103715,high_coverage,provisional
01270042,Albydalen C/Rotemannen,Botkyrka,Stockholm,2026,2025,41.32168835841748,79.86111111111111,343,210,22,720,905.916481,2192.35108,high_coverage,provisional
01270043,Alby småhus Ö/Albygård,Botkyrka,Stockholm,2026,2025,30.21646798688107,67.82608695652173,282,172,14,690,525.980969,1740.709633,high_coverage,provisional
01270044,Albyberget V/Tingstorget,Botkyrka,Stockholm,2026,2025,45.38038394959566,77.50906892382103,342,258,41,827,1499.864294,3305.093883,high_coverage,provisional
01270046,Albyberget Ö/Albygård,Botkyrka,Stockholm,2026,2025,44.772440211352105,80.15665796344648,306,272,36,766,982.811154,2195.125281,high_coverage,provisional
01270047,Albydalen Ö,Botkyrka,Stockholm,2026,2025,41.273224021420816,82.76762402088772,410,206,18,766,866.84067,2100.249473,high_coverage,provisional
01270051,Fittja småhusområde,Botkyrka,Stockholm,2026,2025,37.39418503108264,75.65597667638484,282,217,20,686,585.01822,1564.463083,high_coverage,provisional
01270052,Fittja Krögarvägen,Botkyrka,Stockholm,2026,2025,41.6663465615181,83.1306990881459,296,227,24,658,716.414904,1719.408979,high_coverage,provisional
01270053,Fittja Forvägen,Botkyrka,Stockholm,2026,2025,41.5761366894337,82.82208588957056,386,265,24,815,924.435046,2223.475098,high_coverage,provisional
01270054,Fittja Värdshusvägen,Botkyrka,Stockholm,2026,2025,41.11696920676324,85.09316770186335,323,210,15,644,839.880671,2042.661916,high_coverage,provisional
01270055,Slagsta strand,Botkyrka,Stockholm,2026,2025,40.98637720802797,61.88811188811189,79,89,9,286,338.419422,825.68757,high_coverage,provisional
01270061,Slagsta N,Botkyrka,Stockholm,2026,2025,24.580741385898904,52.43393602225313,252,96,29,719,390.777345,1589.770377,high_coverage,provisional
01270062,Slagsta S,Botkyrka,Stockholm,2026,2025,27.16174935598388,45.92274678111588,219,87,15,699,363.9597,1339.971499,high_coverage,provisional
01270063,Hallunda/Brunna,Botkyrka,Stockholm,2026,2025,35.66814588171501,60.35889070146819,233,122,15,613,698.100803,1957.210799,high_coverage,provisional
01270064,Hallunda C,Botkyrka,Stockholm,2026,2025,41.332040732956884,66.40502354788069,275,132,16,637,810.513643,1960.981429,high_coverage,provisional
01270065,Hallunda/Norsborg låghus,Botkyrka,Stockholm,2026,2025,32.55571506418621,51.94954128440367,329,115,9,872,559.842279,1719.643626,high_coverage,provisional
01270066,Norsborg småhusområde,Botkyrka,Stockholm,2026,2025,30.8768931380729,33.125778331257784,187,76,3,803,593.536781,1922.268469,high_coverage,provisional
01270067,Norsborg Ö,Botkyrka,Stockholm,2026,2025,41.52337199933158,68.50746268656717,303,149,7,670,833.217339,2006.622533,high_coverage,provisional
01270068,Norsborg C,Botkyrka,Stockholm,2026,2025,44.51625724104634,68.27354260089686,397,203,9,892,1065.886421,2394.375644,high_coverage,provisional
01270069,Norsborg V,Botkyrka,Stockholm,2026,2025,43.35868506781269,72.5381414701803,327,182,14,721,680.557195,1569.598326,high_coverage,provisional
01270070,Eriksberg Ö,Botkyrka,Stockholm,2026,2025,34.86545508206274,67.49672346002622,299,173,43,763,427.021766,1224.770378,high_coverage,provisional
01270071,Eriksberg V/G:a Norsborg,Botkyrka,Stockholm,2026,2025,33.50007009135293,56.03557814485387,308,114,19,787,1023.833,3056.211516,high_coverage,provisional
01280101,1 Rönninge norra,Salem,Stockholm,2026,2025,5.863530054706362,30.47703180212014,208,41,96,1132,117.040479,1996.075366,high_coverage,provisional
01280102,2 Rönninge sydöstra,Salem,Stockholm,2026,2025,5.679036357234883,35.92039800995025,229,36,96,1005,115.772643,2038.596616,high_coverage,provisional
01280103,3 Salem västra,Salem,Stockholm,2026,2025,16.341203244753853,37.48645720476706,239,72,35,923,317.999906,1946.000556,high_coverage,provisional
01280104,4 Salems centrum med omnejd,Salem,Stockholm,2026,2025,16.385121451478305,38.15925542916236,289,53,27,967,310.009099,1892.015875,high_coverage,provisional
