district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,sv_vote_pct,votes_s,votes_v,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
21800608,Forsbacka,Gävle,Gävleborg,2026,2025,3.5026566100918624,36.8421052631579,403,59,1254,66.275243,1892.142176,high_coverage,provisional
21800609,Hagaström C,Gävle,Gävleborg,2026,2025,2.7345659051284077,33.91044776119403,503,65,1675,48.102501,1759.054368,high_coverage,provisional
21800701,Södertull,Gävle,Gävleborg,2026,2025,9.502255097206586,39.90267639902677,370,122,1233,183.043025,1926.311419,high_coverage,provisional
21800702,Olsbacka,Gävle,Gävleborg,2026,2025,5.388545997550498,33.74545454545454,376,88,1375,94.537837,1754.42201,high_coverage,provisional
21800703,Sörby,Gävle,Gävleborg,2026,2025,17.629907833938322,48.40244731475187,531,181,1471,423.996073,2404.98179,high_coverage,provisional
21800704,Fridhem,Gävle,Gävleborg,2026,2025,3.925044990982401,32.01754385964912,328,37,1140,66.999814,1706.982064,high_coverage,provisional
21800705,Andersberg C,Gävle,Gävleborg,2026,2025,54.351117850466515,81.65137614678899,503,298,981,1398.993227,2573.991635,high_coverage,provisional
21800706,Andersberg N,Gävle,Gävleborg,2026,2025,17.782098629552802,50.434153400868304,536,161,1382,377.914453,2125.25226,high_coverage,provisional
21800707,Andersberg S-Sälgsjön-Hästbo,Gävle,Gävleborg,2026,2025,8.08516780373831,37.07787732598208,435,103,1451,185.843353,2298.571378,high_coverage,provisional
21800801,Sätra C,Gävle,Gävleborg,2026,2025,23.426367974376245,56.529680365296805,457,162,1095,444.710585,1898.333474,high_coverage,provisional
21800802,Sätra NO,Gävle,Gävleborg,2026,2025,28.602630469411906,59.276018099547514,546,240,1326,575.879456,2013.379352,high_coverage,provisional
21800804,Sätra Ö-Gavlehov,Gävle,Gävleborg,2026,2025,43.33173188500255,59.84555984555985,314,151,777,1083.197469,2499.77885,high_coverage,provisional
21800805,Sätra V,Gävle,Gävleborg,2026,2025,16.596078796052705,47.751937984496124,453,163,1290,387.183496,2332.981789,high_coverage,provisional
21800806,Sätra NV,Gävle,Gävleborg,2026,2025,18.385692060973227,48.46938775510204,536,129,1372,354.811887,1929.826116,high_coverage,provisional
21800901,Bomhus V,Gävle,Gävleborg,2026,2025,12.885942584100864,41.26696832579186,344,112,1105,266.624607,2069.112176,high_coverage,provisional
21800902,Bomhus N,Gävle,Gävleborg,2026,2025,5.486533081388219,34.08679927667269,316,61,1106,100.784657,1836.946128,high_coverage,provisional
21800903,Bomhus Ö,Gävle,Gävleborg,2026,2025,3.3763749080430814,33.76036171816126,408,40,1327,65.146925,1929.493222,high_coverage,provisional
21800904,Bomhus C,Gävle,Gävleborg,2026,2025,6.66664347673612,39.78282329713721,346,57,1013,107.000092,1605.006963,high_coverage,provisional
21800906,Bomhus SV,Gävle,Gävleborg,2026,2025,9.184665364810494,40.326530612244895,434,60,1225,177.999149,1938.003639,high_coverage,provisional
21800907,Bomhus SO,Gävle,Gävleborg,2026,2025,6.216551699116961,43.08370044052864,418,71,1135,110.789771,1782.174047,high_coverage,provisional
21801002,Norrtull-Lexe,Gävle,Gävleborg,2026,2025,7.0099086649051365,37.13178294573643,404,75,1290,157.406098,2245.480013,high_coverage,provisional
21801003,Valbo Ö-Hagaström N,Gävle,Gävleborg,2026,2025,2.9279377020001145,29.707112970711297,447,50,1673,94.973204,3243.68937,high_coverage,provisional
21810101,Sandviken Norra,Sandviken,Gävleborg,2026,2025,4.2312486425814395,36.22093023255814,560,63,1720,104.933664,2479.969221,high_coverage,provisional
21810102,Jäderfors-Norrsätra,Sandviken,Gävleborg,2026,2025,29.873204138959327,51.042701092353525,387,127,1007,615.965077,2061.931737,high_coverage,provisional
21810103,Murgården,Sandviken,Gävleborg,2026,2025,46.38479363544669,66.29327902240325,438,213,982,958.029632,2065.395913,high_coverage,provisional
21810104,Sandbacka,Sandviken,Gävleborg,2026,2025,10.278237436419902,37.32119635890767,496,78,1538,227.814762,2216.476934,high_coverage,provisional
21810105,Barrsätra,Sandviken,Gävleborg,2026,2025,13.65281374700706,44.48430493273543,401,95,1115,241.153056,1766.324953,high_coverage,provisional
21810106,Sandviken Centrum,Sandviken,Gävleborg,2026,2025,17.52026862589424,46.96853415195702,479,133,1303,403.712292,2304.258574,high_coverage,provisional
21810109,Jernvallen Norra,Sandviken,Gävleborg,2026,2025,7.848441359118418,43.41085271317829,489,71,1290,147.001293,1872.999826,high_coverage,provisional
21810110,Jernvallen Södra,Sandviken,Gävleborg,2026,2025,10.526977847028823,36.77852348993289,458,90,1490,258.652592,2457.045087,high_coverage,provisional
21810113,Björksätra,Sandviken,Gävleborg,2026,2025,33.40680842422591,58.58895705521472,444,129,978,711.405081,2129.52124,high_coverage,provisional
21810115,Vallhov,Sandviken,Gävleborg,2026,2025,14.831829122545631,45.27896995708154,514,119,1398,336.033885,2265.626729,high_coverage,provisional
21810202,Kungsgården-Åshammar,Sandviken,Gävleborg,2026,2025,2.9975637930542507,29.08745247148289,400,59,1578,80.113386,2672.616549,high_coverage,provisional
21810204,Säljan,Sandviken,Gävleborg,2026,2025,5.176300972699921,35.34316869788326,481,70,1559,118.427342,2287.875891,high_coverage,provisional
21810205,Storvik Norra,Sandviken,Gävleborg,2026,2025,2.9445424587308007,34.001743679163035,323,67,1147,49.07251,1666.558071,high_coverage,provisional
21810206,Gästrike-Hammarby-Storvik Södra,Sandviken,Gävleborg,2026,2025,3.057342603699994,33.38607594936709,350,72,1264,61.814041,2021.822511,high_coverage,provisional
21810301,Järbo,Sandviken,Gävleborg,2026,2025,2.5107854618692835,29.006703229737965,420,56,1641,64.45281,2567.037725,high_coverage,provisional
21810401,Årsunda,Sandviken,Gävleborg,2026,2025,2.1071643375582982,31.555834378920952,456,47,1594,47.315582,2245.462357,high_coverage,provisional
21810501,Österfärnebo,Sandviken,Gävleborg,2026,2025,2.8789160549352664,26.276463262764633,187,24,803,33.999495,1180.982507,high_coverage,provisional
21810601,Stadsparken,Sandviken,Gävleborg,2026,2025,15.17260704874739,52.92353823088456,603,103,1334,268.101619,1767.010891,high_coverage,provisional
21820101,Söderhamn Centrum-Väster,Söderhamn,Gävleborg,2026,2025,16.666662789184453,49.7907949790795,480,115,1195,332.403482,1994.421356,high_coverage,provisional
21820102,Söderhamn Norrtull-Granskär,Söderhamn,Gävleborg,2026,2025,19.89245835157381,49.44485566247224,536,132,1351,459.525725,2310.049954,high_coverage,provisional
21820103,Söderhamn Norrberget-Hägnan m fl,Söderhamn,Gävleborg,2026,2025,22.491438301746808,55.43278084714549,484,118,1086,500.503891,2225.308512,high_coverage,provisional
21820105,Söderhamn Klossdammen-Stormyran m fl,Söderhamn,Gävleborg,2026,2025,3.076080436001079,41.6289592760181,405,55,1105,47.040982,1529.250713,high_coverage,provisional
21820106,Söderhamn Öster-Broberg-Färssjön,Söderhamn,Gävleborg,2026,2025,3.3724920947113466,33.47150259067357,279,44,965,52.003785,1541.998722,high_coverage,provisional
21820107,Stugsund,Söderhamn,Gävleborg,2026,2025,5.575088725877483,42.147806004618936,327,38,866,75.029333,1345.796214,high_coverage,provisional
21820201,Sandarne,Söderhamn,Gävleborg,2026,2025,4.140568894271945,40.90202177293935,464,62,1286,75.21992,1816.656646,high_coverage,provisional
21820401,Ljusne,Söderhamn,Gävleborg,2026,2025,6.157941372425344,48.78863826232247,516,68,1197,128.710912,2090.161374,high_coverage,provisional
21820501,Söderala,Söderhamn,Gävleborg,2026,2025,4.051256057056073,31.905195989061074,309,41,1097,72.501462,1789.604532,high_coverage,provisional
21820502,Marma-Mo,Söderhamn,Gävleborg,2026,2025,2.7064479501987098,35.12544802867384,328,64,1116,48.38674,1787.831907,high_coverage,provisional
21820503,Bergvik – Skog,Söderhamn,Gävleborg,2026,2025,2.8820256757913603,33.21775312066574,405,74,1442,64.401394,2234.587795,high_coverage,provisional
21820901,Vågbro,Söderhamn,Gävleborg,2026,2025,2.6558587133503275,30.515297906602253,338,41,1242,49.658485,1869.771338,high_coverage,provisional
21820902,Norrala-Trönö,Söderhamn,Gävleborg,2026,2025,1.259542006976711,33.99311531841652,342,53,1162,20.596508,1635.237879,high_coverage,provisional
21830301,Bollnäs Centrum,Bollnäs,Gävleborg,2026,2025,6.054576781294017,43.347639484978544,439,66,1165,103.632334,1711.6363,high_coverage,provisional
21830302,Bollnäs-Sävsberg,Bollnäs,Gävleborg,2026,2025,8.651550676327139,37.213403880070544,343,79,1134,154.482167,1785.600903,high_coverage,provisional
21830303,Bollnäs-Granberg,Bollnäs,Gävleborg,2026,2025,4.284196825564515,35.79335793357934,252,39,813,44.848259,1046.830032,high_coverage,provisional
21830304,Bollnäs-Gärdet,Bollnäs,Gävleborg,2026,2025,28.277098504663158,57.661927330173775,535,195,1266,730.295969,2582.641104,high_coverage,provisional
21830306,Bollnäs-Hamre,Bollnäs,Gävleborg,2026,2025,22.432301057603347,48.393574297188756,377,105,996,383.581483,1709.951565,high_coverage,provisional
21830307,Bollnäs-Björktjära,Bollnäs,Gävleborg,2026,2025,7.647922988368204,36.726384364820845,389,62,1228,175.688134,2297.200616,high_coverage,provisional
21830308,Bollnäs-Lottefors,Bollnäs,Gävleborg,2026,2025,1.800049733056609,29.04820766378245,206,29,809,20.920555,1162.220944,high_coverage,provisional
21830309,Bollnäs-Ren,Bollnäs,Gävleborg,2026,2025,6.391817320080028,44.66737064413939,364,59,947,83.643011,1308.595143,high_coverage,provisional
21830310,Bollnäs-Söräng,Bollnäs,Gävleborg,2026,2025,1.3816961294282726,28.46153846153846,151,34,650,13.436202,972.442617,high_coverage,provisional
21830311,Bollnäs-Hå,Bollnäs,Gävleborg,2026,2025,1.4250755475698345,35.47904191616767,215,22,668,13.356514,937.249539,high_coverage,provisional
21830312,Bollnäs-Kilberg,Bollnäs,Gävleborg,2026,2025,5.26526541283258,41.48745519713262,398,65,1116,102.112465,1939.36026,high_coverage,provisional
21830401,Rengsjö,Bollnäs,Gävleborg,2026,2025,1.3578275042360344,27.590511860174782,199,22,801,17.0,1251.999974,high_coverage,provisional
21830501,Hanebo-Segersta,Bollnäs,Gävleborg,2026,2025,1.8425967133534236,30.02832861189802,275,43,1059,28.864627,1566.518967,high_coverage,provisional
21830602,Hanebo Centrum,Bollnäs,Gävleborg,2026,2025,3.2841631392325024,37.51187084520418,333,62,1053,56.152743,1709.803704,high_coverage,provisional
21830902,Arbrå Centrum,Bollnäs,Gävleborg,2026,2025,3.49709374120003,36.01190476190476,209,33,672,43.710838,1249.918968,high_coverage,provisional
21830903,Arbrå-Undersvik,Bollnäs,Gävleborg,2026,2025,1.6009497406385267,30.39832285115304,256,34,954,21.896212,1367.701399,high_coverage,provisional
21830904,Arbrå-Flästa,Bollnäs,Gävleborg,2026,2025,2.440340223894268,34.368070953436806,266,44,902,34.392629,1409.337463,high_coverage,provisional
21840101,Öster,Hudiksvall,Gävleborg,2026,2025,4.891359542250847,40.91639871382637,412,97,1244,46.338908,947.36254,high_coverage,provisional
21840103,Kålhagen,Hudiksvall,Gävleborg,2026,2025,5.003526444221331,40.135478408128705,405,69,1181,146.417503,2926.286183,high_coverage,provisional
21840104,Sandvalla-Kristineberg,Hudiksvall,Gävleborg,2026,2025,5.231418247519378,46.3489623366641,512,91,1301,78.900772,1508.209978,high_coverage,provisional
21840105,Väster,Hudiksvall,Gävleborg,2026,2025,6.2112960528779615,41.50627615062761,420,76,1195,120.518259,1940.307755,high_coverage,provisional
21840106,Centrum,Hudiksvall,Gävleborg,2026,2025,5.464345070804054,37.72241992882562,364,60,1124,60.435306,1105.993586,high_coverage,provisional
21840107,Fridhem-Åvik,Hudiksvall,Gävleborg,2026,2025,6.018485185423551,37.22741433021807,405,73,1284,101.515853,1686.734284,high_coverage,provisional
21840201,Idenor-Saltvik,Hudiksvall,Gävleborg,2026,2025,6.2669236312237695,35.543964232488825,433,44,1342,141.746018,2261.811797,high_coverage,provisional
21840302,Björkberg-Maln-Lingarö,Hudiksvall,Gävleborg,2026,2025,12.731039898913403,38.11659192825112,412,98,1338,294.590036,2313.951086,high_coverage,provisional
21840303,Håsta,Hudiksvall,Gävleborg,2026,2025,22.33187524195534,58.26645264847512,558,168,1246,490.02825,2194.299604,high_coverage,provisional
21840401,Rogsta-Malsta,Hudiksvall,Gävleborg,2026,2025,1.388475944452795,27.87878787878788,244,32,990,19.638912,1414.4222,high_coverage,provisional
21840501,Njutånger,Hudiksvall,Gävleborg,2026,2025,1.2923510527927722,32.2180916976456,228,32,807,15.678541,1213.179729,high_coverage,provisional
21840503,Iggesund  Norra,Hudiksvall,Gävleborg,2026,2025,11.005066938103068,48.38709677419355,474,81,1147,181.506547,1649.2998,high_coverage,provisional
21840504,Iggesund Södra,Hudiksvall,Gävleborg,2026,2025,10.647936201220025,50.23474178403756,350,78,852,184.833028,1735.857771,high_coverage,provisional
21840701,Enånger,Hudiksvall,Gävleborg,2026,2025,1.9369120133323545,36.29782833505688,317,34,967,27.049289,1396.516146,high_coverage,provisional
21840803,Bobygden-Kalvstigen-Långbacka,Hudiksvall,Gävleborg,2026,2025,2.6426977706215244,31.514476614699333,247,36,898,39.96295,1512.202812,high_coverage,provisional
21840804,Ava-Gåsbacka-Myra,Hudiksvall,Gävleborg,2026,2025,4.178119347198928,38.484848484848484,308,73,990,71.789724,1718.230573,high_coverage,provisional
21840805,Stömne-Smedsbo-Överälve,Hudiksvall,Gävleborg,2026,2025,3.7033314104006942,37.246531483457844,269,80,937,45.715437,1234.440884,high_coverage,provisional
21840901,Bjuråker-Norrbo,Hudiksvall,Gävleborg,2026,2025,1.8456638739986966,31.677524429967427,322,67,1228,35.581519,1927.843932,high_coverage,provisional
21840902,Svågadalen,Hudiksvall,Gävleborg,2026,2025,1.8479629338323638,32.69230769230769,73,12,260,8.072968,436.85768,high_coverage,provisional
21841101,Näsviken,Hudiksvall,Gävleborg,2026,2025,2.567927383554978,31.47605083088954,262,60,1023,41.118594,1601.236634,high_coverage,provisional
21841102,Forsa,Hudiksvall,Gävleborg,2026,2025,2.7505046406479936,38.74309392265194,489,72,1448,63.727741,2316.947227,high_coverage,provisional
21841201,Hög-Sanna,Hudiksvall,Gävleborg,2026,2025,3.8957300435535234,31.6624895572264,337,42,1197,89.831872,2305.905979,high_coverage,provisional
22600201,Ånge,Ånge,Västernorrland,2026,2025,3.7626051633512896,41.935483870967744,307,31,806,51.362253,1365.07156,high_coverage,provisional
22600202,Ånge centrum,Ånge,Västernorrland,2026,2025,6.870905913359509,49.8371335504886,394,65,921,109.508609,1593.801609,high_coverage,provisional
22600205,Borgsjö-Erikslund-Hallsta,Ånge,Västernorrland,2026,2025,1.5728474063574462,32.27445997458704,221,33,787,20.009976,1272.213434,high_coverage,provisional
22600306,Alby-Östavall-Överturingen,Ånge,Västernorrland,2026,2025,1.7041995885636685,38.54961832061068,175,27,524,15.496823,909.33146,high_coverage,provisional
22600409,Ljungaverk,Ånge,Västernorrland,2026,2025,3.1288216280432413,38.412017167381975,152,27,466,27.147646,867.663588,high_coverage,provisional
22600410,Fränsta,Ånge,Västernorrland,2026,2025,3.4792038047587894,39.350525310410696,349,63,1047,61.474693,1766.918423,high_coverage,provisional
22600412,Torpshammar-Naggen-Munkbysjön,Ånge,Västernorrland,2026,2025,1.30932916014546,30.12211668928087,191,31,737,15.989993,1221.235537,high_coverage,provisional
22620106,Bergeforsen,Timrå,Västernorrland,2026,2025,2.136296502409069,35.35741737125288,427,33,1301,42.101247,1970.758598,high_coverage,provisional
22620107,Sörberge,Timrå,Västernorrland,2026,2025,3.2707612025724218,37.24662162162162,387,54,1184,64.538518,1973.195657,high_coverage,provisional
22620109,Centrum,Timrå,Västernorrland,2026,2025,8.565370436018439,55.912007332722276,534,76,1091,43.277523,505.261545,high_coverage,provisional
22620110,Böle,Timrå,Västernorrland,2026,2025,11.599539381551592,41.23298638911129,467,48,1249,196.626126,1695.120121,high_coverage,provisional
22620114,Nyvivsta,Timrå,Västernorrland,2026,2025,9.132209139775092,52.32974910394265,354,84,837,204.654012,2241.013197,high_coverage,provisional
22620116,Vivsta,Timrå,Västernorrland,2026,2025,12.21830545436678,48.76543209876543,476,77,1134,277.077285,2267.722689,high_coverage,provisional
22620117,Timrådalen,Timrå,Västernorrland,2026,2025,4.99198147006195,39.1269199676637,432,52,1237,99.013312,1983.447106,high_coverage,provisional
22620205,Ljustorp,Timrå,Västernorrland,2026,2025,2.3605149047228617,28.81646655231561,145,23,583,21.999997,931.999919,high_coverage,provisional
22620302,Söråker,Timrå,Västernorrland,2026,2025,2.7525276355474477,38.66471019809244,451,76,1363,61.17867,2222.635995,high_coverage,provisional
22620303,Ala,Timrå,Västernorrland,2026,2025,2.2905461531101134,32.06751054852321,198,30,711,22.620769,987.570976,high_coverage,provisional
22620401,Tynderö,Timrå,Västernorrland,2026,2025,1.7383641254202966,36.88073394495413,173,28,545,11.912564,685.274381,high_coverage,provisional
22800101,Centrum,Härnösand,Västernorrland,2026,2025,11.654157692146674,42.60162601626016,419,105,1230,207.540484,1780.827834,high_coverage,provisional
22800102,Norrstaden,Härnösand,Västernorrland,2026,2025,16.65358595509996,47.36842105263158,497,151,1368,268.367657,1611.470693,high_coverage,provisional
22800103,Norra Brännan,Härnösand,Västernorrland,2026,2025,10.224599583187436,44.00699912510936,407,96,1143,268.321073,2624.269741,high_coverage,provisional
22800104,Hovsjorden,Härnösand,Västernorrland,2026,2025,5.128807101831842,43.38433843384338,425,57,1111,75.413021,1470.381309,high_coverage,provisional
22800105,Geresta-Gånsvik,Härnösand,Västernorrland,2026,2025,6.586363804907399,42.77602523659306,569,109,1585,141.810738,2153.096036,high_coverage,provisional
22800106,Rotudden-Gådeå,Härnösand,Västernorrland,2026,2025,20.495495245097608,53.013278855975486,416,103,979,327.959893,1600.155981,high_coverage,provisional
22800107,Änget-Murberget,Härnösand,Västernorrland,2026,2025,19.431296031718567,52.10384959713518,481,101,1117,393.593028,2025.562409,high_coverage,provisional
22800108,Hälletorp-Framnäs,Härnösand,Västernorrland,2026,2025,14.211065648362615,46.90721649484536,365,90,970,243.377624,1712.592356,high_coverage,provisional
22800109,Kullen-Haga,Härnösand,Västernorrland,2026,2025,10.324016577452715,38.24561403508772,456,89,1425,225.959118,2188.674498,high_coverage,provisional
22800226,Högsjö,Härnösand,Västernorrland,2026,2025,2.4060150729832093,39.97555012224939,270,57,818,32.000001,1330.000022,high_coverage,provisional
22800323,Häggdånger,Härnösand,Västernorrland,2026,2025,1.805728575742445,31.93717277486911,99,23,382,8.8296,488.977143,high_coverage,provisional
22800424,Stigsjö-Viksjö,Härnösand,Västernorrland,2026,2025,1.7871018189787413,29.27429274292743,206,32,813,23.000001,1287.000033,high_coverage,provisional
22800620,Bondsjö-Säbrå,Härnösand,Västernorrland,2026,2025,5.823033321216916,38.63837312113174,393,44,1131,104.063193,1787.095956,high_coverage,provisional
22800622,Älandsbro,Härnösand,Västernorrland,2026,2025,3.918317039878113,31.227038941954444,369,56,1361,89.764569,2290.896017,high_coverage,provisional
22810106,Inre hamnen,Sundsvall,Västernorrland,2026,2025,6.733473619078358,37.99472295514512,355,77,1137,126.998857,1886.082343,high_coverage,provisional
22810107,Södermalm Ö,Sundsvall,Västernorrland,2026,2025,5.6140174712500555,35.732009925558316,353,79,1209,48.636168,866.334461,high_coverage,provisional
22810108,Södermalm N,Sundsvall,Västernorrland,2026,2025,8.948413532585413,38.65336658354115,374,91,1203,131.78392,1472.707084,high_coverage,provisional
22810109,Södermalm V,Sundsvall,Västernorrland,2026,2025,6.039551035541136,37.64988009592326,388,83,1251,118.351199,1959.602598,high_coverage,provisional
22810110,Stenstaden,Sundsvall,Västernorrland,2026,2025,10.799853744096936,36.25285605483625,367,109,1313,205.045833,1898.598239,high_coverage,provisional
22810111,Norrliden,Sundsvall,Västernorrland,2026,2025,4.7986188443685185,36.502871729419276,489,83,1567,77.019709,1605.039106,high_coverage,provisional
22810112,Norrmalm,Sundsvall,Västernorrland,2026,2025,7.026231131103362,37.68115942028985,377,91,1242,130.246024,1853.711066,high_coverage,provisional
22810113,Västermalm N,Sundsvall,Västernorrland,2026,2025,15.061476512420997,41.60057678442682,428,149,1387,282.258466,1874.042467,high_coverage,provisional
22810114,Västermalm S,Sundsvall,Västernorrland,2026,2025,11.26146467153847,43.350604490500864,387,115,1158,217.804219,1934.06653,high_coverage,provisional
22810115,Sallyhill,Sundsvall,Västernorrland,2026,2025,15.512957372078924,44.54072790294627,411,103,1154,284.195336,1831.98683,high_coverage,provisional
22810116,Nacksta Ö,Sundsvall,Västernorrland,2026,2025,31.148347741348573,67.31813246471226,415,205,921,205.547026,659.897044,high_coverage,provisional
22810118,Nacksta V,Sundsvall,Västernorrland,2026,2025,28.568765957609997,60.081053698074975,456,137,987,540.687247,1892.581737,high_coverage,provisional
22810119,Sidsjö-Böle,Sundsvall,Västernorrland,2026,2025,14.020250974460113,34.899328859060404,395,73,1341,457.992115,3266.647051,high_coverage,provisional
22810201,Kubikenborg,Sundsvall,Västernorrland,2026,2025,9.90701357466265,46.05769230769231,410,69,1040,200.097703,2019.758038,high_coverage,provisional
22810203,Skönsmon,Sundsvall,Västernorrland,2026,2025,6.632119507714154,43.386243386243386,413,79,1134,106.278623,1602.483533,high_coverage,provisional
22810204,Östermalm,Sundsvall,Västernorrland,2026,2025,4.732340242820384,37.93969849246231,394,59,1194,143.858936,3039.911093,high_coverage,provisional
22810330,Haga N,Sundsvall,Västernorrland,2026,2025,7.507026171779044,46.239554317548745,410,88,1077,110.427354,1470.986666,high_coverage,provisional
22810331,Haga S,Sundsvall,Västernorrland,2026,2025,9.766103530625735,36.37065637065637,420,51,1295,167.258772,1712.645903,high_coverage,provisional
22810333,Heffners,Sundsvall,Västernorrland,2026,2025,35.18343171877602,64.034151547492,382,218,937,741.732553,2108.187055,high_coverage,provisional
22810334,Skönsberg,Sundsvall,Västernorrland,2026,2025,11.887678345439646,49.95102840352595,410,100,1021,213.102148,1792.630502,high_coverage,provisional
22810335,Korsta,Sundsvall,Västernorrland,2026,2025,10.849113376511925,40.68767908309456,341,85,1047,163.662163,1508.530304,high_coverage,provisional
22810336,Bydalen,Sundsvall,Västernorrland,2026,2025,6.3634259825789385,33.18250377073907,395,45,1326,102.06816,1603.981256,high_coverage,provisional
22810337,Bosvedjan,Sundsvall,Västernorrland,2026,2025,7.547532231028971,41.53333333333333,545,78,1500,163.86911,2171.161447,high_coverage,provisional
22810338,Bosvedjan C,Sundsvall,Västernorrland,2026,2025,9.324848519217008,52.94592413236481,563,93,1239,124.330081,1333.320115,high_coverage,provisional
22810339,Ljustadalen-Johannedal,Sundsvall,Västernorrland,2026,2025,14.166216519374428,45.09018036072144,363,87,998,295.461723,2085.678435,high_coverage,provisional
22810340,Birsta,Sundsvall,Västernorrland,2026,2025,9.477202241624502,47.14003944773175,401,77,1014,265.231031,2798.621621,high_coverage,provisional
22810341,Finsta,Sundsvall,Västernorrland,2026,2025,12.24868142308228,44.39608269858542,315,93,919,193.93657,1583.326101,high_coverage,provisional
22810420,Alnö S,Sundsvall,Västernorrland,2026,2025,2.2432335061906064,32.9803328290469,402,34,1322,39.553955,1763.25625,high_coverage,provisional
22810421,Alnö-Vi S,Sundsvall,Västernorrland,2026,2025,2.7680899349502677,44.06623735050598,426,53,1087,32.133605,1160.858417,high_coverage,provisional
22810422,Alnö-Vi N,Sundsvall,Västernorrland,2026,2025,6.261299122491478,39.736191261335534,431,51,1213,110.858503,1770.535169,high_coverage,provisional
22810423,Alnö N,Sundsvall,Västernorrland,2026,2025,2.830532274064735,33.73052245646196,329,39,1091,72.139264,2548.611251,high_coverage,provisional
22810424,Alnö Ö,Sundsvall,Västernorrland,2026,2025,2.250107149381537,34.188817598533454,333,40,1091,31.194036,1386.33558,high_coverage,provisional
22810545,Sättna,Sundsvall,Västernorrland,2026,2025,1.6090909232595787,29.643527204502814,264,52,1066,27.235391,1692.594906,high_coverage,provisional
22810624,Granloholm Ö,Sundsvall,Västernorrland,2026,2025,8.496779158160958,46.50967199327166,462,91,1189,146.638751,1725.815727,high_coverage,provisional
22810625,Bergsåker V,Sundsvall,Västernorrland,2026,2025,2.0307106942019635,34.82506102522376,379,49,1229,42.046924,2070.552153,high_coverage,provisional
22810626,Bergsåker Ö,Sundsvall,Västernorrland,2026,2025,7.491627169055261,41.21621621621622,485,64,1332,140.440245,1874.629394,high_coverage,provisional
22810627,Granlo S,Sundsvall,Västernorrland,2026,2025,3.4598834151193394,41.94092827004219,450,47,1185,37.643119,1087.988076,high_coverage,provisional
22810628,Granlo N,Sundsvall,Västernorrland,2026,2025,3.70381787233395,39.75409836065574,345,43,976,49.882029,1346.773268,high_coverage,provisional
22810646,Granloholm mellersta,Sundsvall,Västernorrland,2026,2025,8.31615195532441,52.4390243902439,409,107,984,94.963879,1141.920921,high_coverage,provisional
22810647,Granloholm V,Sundsvall,Västernorrland,2026,2025,6.1829789975708636,48.57703631010795,420,75,1019,159.188611,2574.626423,high_coverage,provisional
22810701,Stöde N,Sundsvall,Västernorrland,2026,2025,2.674328263565156,37.04710144927536,336,73,1104,42.257117,1580.102098,high_coverage,provisional
22810702,Stöde S,Sundsvall,Västernorrland,2026,2025,2.859216535073944,36.64021164021164,247,30,756,35.766558,1250.921627,high_coverage,provisional
22810802,Vattjom-Ängom,Sundsvall,Västernorrland,2026,2025,1.616087258536028,36.65987780040733,311,49,982,25.482764,1576.81857,high_coverage,provisional
22810803,Tuna V,Sundsvall,Västernorrland,2026,2025,1.7991614185896712,37.476979742173114,352,55,1086,32.450181,1803.628105,high_coverage,provisional
22810804,Allsta,Sundsvall,Västernorrland,2026,2025,2.2264122969949707,29.3007769145394,237,27,901,30.615498,1375.104604,high_coverage,provisional
22810805,Matfors,Sundsvall,Västernorrland,2026,2025,2.018481320840262,43.1064572425829,426,68,1146,26.808538,1328.153881,high_coverage,provisional
22810901,Attmar,Sundsvall,Västernorrland,2026,2025,1.5230588081866219,28.60759493670886,287,52,1185,26.784564,1758.603401,high_coverage,provisional
22811002,Njurunda S,Sundsvall,Västernorrland,2026,2025,1.1692188640897123,30.76923076923077,353,43,1287,20.404552,1745.143927,high_coverage,provisional
22811003,Nolby,Sundsvall,Västernorrland,2026,2025,3.572262977176906,40.0,403,61,1160,74.571271,2087.507876,high_coverage,provisional
22811004,Skottsund,Sundsvall,Västernorrland,2026,2025,1.8066726065240566,35.12396694214876,382,43,1210,44.198052,2446.378599,high_coverage,provisional
22811006,Svartvik,Sundsvall,Västernorrland,2026,2025,11.733161597485804,37.9746835443038,302,58,948,189.80188,1617.653336,high_coverage,provisional
22811007,Njurundabommen,Sundsvall,Västernorrland,2026,2025,2.185399937310747,33.1013916500994,287,46,1006,28.553258,1306.546116,high_coverage,provisional
22811008,Kvissleby,Sundsvall,Västernorrland,2026,2025,5.16110645172023,44.46601941747573,383,75,1030,85.063052,1648.155348,high_coverage,provisional
22811009,Bredsand,Sundsvall,Västernorrland,2026,2025,19.21434675936973,58.46153846153846,423,109,910,215.031633,1119.120185,high_coverage,provisional
22811010,Essvik,Sundsvall,Västernorrland,2026,2025,2.017693502902039,33.22784810126582,370,50,1264,31.678865,1570.053378,high_coverage,provisional
22811103,Indal,Sundsvall,Västernorrland,2026,2025,1.995071999008697,26.74307545367717,242,38,1047,33.750725,1691.704611,high_coverage,provisional
22811301,Liden-Holm,Sundsvall,Västernorrland,2026,2025,1.372712687607719,31.155778894472363,166,20,597,14.992114,1092.152359,high_coverage,provisional
22820101,Björsta,Kramfors,Västernorrland,2026,2025,10.42524316102162,48.367593712212816,324,76,827,159.077648,1525.88909,high_coverage,provisional
